113040,-59.61,73
113120,-98.43,93
113232,-106.60,77
113536,-58.95,95
113536,-78.52,116
113824,-80.29,96
113840,-77.18,115
113888,-105.48,93
113984,-75.34,86
114016,-83.91,66
114160,-73.41,87
114432,-54.21,114
114432,-87.59,142
114624,-74.95,68
114672,-86.01,71
114688,-114.79,98
114768,-64.48,132
114832,-158.00,134
114992,-68.53,122
115040,-129.89,130
115184,-69.04,122
115280,-80.12,79
115424,-162.98,96
115568,-111.11,88
115616,-94.00,74
115696,-85.15,79
115776,-95.34,112
115792,-242.18,122
115856,-77.88,127
116304,-75.96,82
116448,-85.94,101
116464,-98.77,106
116560,-82.99,117
116576,-144.58,122
116688,-61.44,103
116704,-36.17,89
116816,-82.60,78
116896,-45.28,139
117168,-76.40,82
117376,-43.51,122
117440,-94.96,109
117488,-250.51,117
117520,-87.00,146
117664,-13.87,117
117680,-80.48,77
117856,-82.56,130
117872,-99.92,88
118016,-90.24,91
118224,-119.58,96
118224,-101.28,95
118304,-27.21,71
118416,-185.73,132
118576,-49.95,110
118656,-42.80,130
118928,-20.45,127
119040,-89.11,97
119088,-112.67,98
119104,-69.39,104
119136,-76.24,79
119152,-97.51,93
119280,-88.78,79
119552,-57.35,106
119648,-90.58,77
119696,-81.17,126
119776,-88.79,97
119936,-89.26,160
120064,-62.93,110
120336,-86.08,105
120448,-90.32,84
120448,-171.60,117
120528,-87.43,100
120576,-88.76,147
120592,-89.02,90
120656,-95.94,86
120768,-74.12,102
121088,-67.41,82
121120,-105.44,98
121232,-103.43,134
121312,-76.60,104
121424,-96.04,93
121456,-192.02,151
121712,-123.90,126
121744,-149.93,105
121776,-49.45,75
121920,-28.05,92
122112,-58.32,111
122320,-79.10,117
122400,-89.53,109
122592,-41.35,129
122608,-111.80,86
122640,-16.90,128
122656,-48.05,98
122688,-81.75,120
122944,-85.93,102
122944,-164.74,95
122976,-90.88,79
123088,-91.42,84
123184,-17.26,88
123360,-96.22,119
123440,-115.95,145
123648,-135.75,96
123712,-98.56,112
123872,-49.95,77
124048,-191.43,103
124160,-58.32,115
124272,-64.40,105
124320,-59.76,77
124384,-74.67,88
124528,-74.23,115
124592,-44.49,121
124592,-96.34,103
124656,-41.53,128
124704,-77.69,95
124720,-90.47,67
124720,-127.00,85
124976,-28.07,127
125232,-94.57,112
125232,-111.80,95
125392,-35.28,70
125584,-68.27,89
125648,-49.59,79
125648,-73.63,66
125760,-90.24,90
125808,-71.69,110
125936,-72.12,88
125952,-36.47,85
126128,-81.34,89
126192,-51.68,92
126288,-89.41,151
126304,-49.51,103
126352,-80.75,102
126592,-65.56,75
127024,-70.30,76
127104,-40.14,133
127152,-92.17,120
127200,-76.56,97
127360,-99.53,88
127440,-53.82,116
127504,-86.78,109
127552,-54.71,89
127616,-88.48,149
127664,-80.32,126
127712,-33.39,89
127728,-60.10,96
127840,-67.14,78
127952,-64.76,103
128080,-66.96,134
128240,-37.73,71
128368,-83.81,58
128432,-66.33,130
128560,-39.71,75
128624,-100.49,89
128752,-117.80,108
128864,-67.75,72
128960,-72.52,88
128960,-62.95,81
129056,-100.99,90
129120,-63.49,73
129152,-91.74,82
129200,-48.87,128
129472,-80.49,87
129488,-78.63,110
129680,-34.60,90
129728,-23.00,139
129824,-57.68,79
129872,-64.94,63
130128,-60.27,73
130288,-37.37,68
130288,-84.67,120
130336,-119.42,99
130400,-48.05,123
130448,-67.42,81
130592,-47.64,102
130640,-21.87,73
130832,-90.44,107
130864,-34.03,86
130912,-48.37,143
130928,-37.84,117
131152,-72.89,80
131216,-49.07,96
131376,-36.66,68
131552,-105.01,114
131568,-66.02,90
131568,-72.36,80
131568,-66.25,109
131696,-53.71,78
131856,-67.63,95
131952,-92.91,97
131984,-34.21,87
132032,-65.94,87
132336,-37.49,92
132464,0.21,82
132464,-24.22,97
132576,-60.41,103
132640,-177.79,113
132672,-48.06,91
132768,-122.33,87
132880,-34.08,82
133136,-53.17,74
133408,-27.12,116
133536,-20.44,97
133552,-45.67,106
133616,-28.02,80
133696,-73.09,133
133904,-95.92,138
133968,-73.34,150
134128,-50.06,85
134144,-20.80,132
134176,-76.69,107
134368,-76.45,108
134368,-55.68,106
134416,-31.15,122
134528,-70.48,103
134528,-58.50,70
134656,-33.43,95
134992,0.07,151
135168,-41.97,102
135216,-83.51,78
135344,-41.20,112
135424,-27.95,108
135552,-71.26,121
135568,-48.85,104
135712,-46.67,81
135760,-27.82,99
135824,-86.37,106
136000,-26.62,102
136048,-55.02,87
136080,-59.28,97
136192,-63.53,114
136208,-42.56,129
136240,-17.06,107
136624,-64.64,88
136784,-164.75,112
136848,-55.50,105
137472,-59.15,120
137536,-56.01,132
137584,-58.03,96
137664,-73.74,145
137696,-23.46,124
137712,-61.71,95
137872,-38.96,144
137888,-9.06,79
137904,-65.45,106
